관리번호,공원명,공원구분,소재지도로명주소,전화번호
11140-00023,진달래공원,소공원,서울특별시 중구 정동 1-73,02-3396-5855
11140-00024,마루공원,소공원,서울특별시 중구 다산동 432-1918,02-3396-5855
11140-00025,만리2구역1공원,소공원,서울특별시 중구 만리동2가 231-2,02-3396-5855
11140-00026,만리2구역2공원,소공원,서울특별시 중구 만리동2가 211,02-3396-5855
11140-00027,다동공원,소공원,서울특별시 중구 다동 51,02-3396-5855
11140-00028,손기정공원,체육공원,서울특별시 중구 손기정로 101,02-3396-5852
11140-00029,서소문공원,역사공원,서울특별시 중구 칠패로 5,02-3396-5852
11140-00030,한빛미디어파크,역사공원,서울특별시 중구 삼각동 118,02-3396-5852
11140-00031,순화문화공원,문화공원,서울특별시 중구 순화동 216-2,02-3396-5852
11140-00032,명동문화공원,문화공원,서울특별시 중구 저동 90-10,02-3396-5852
26320-00062,백양근린공원,근린공원,부산광역시 북구 은행나무로26,051-309-2054
26320-00059,금곡근린공원,근린공원,부산광역시 북구 효열로158,051-309-2054
26320-00058,구포생태근린공원,근린공원,부산광역시 북구 시랑로1250-18,051-309-2054
26320-00056,덕천소공원,소공원,부산광역시 북구 만덕대로89번길17,051-309-2054
26320-00055,만덕소공원,소공원,부산광역시 북구 만덕1로42번길33-20,051-309-2054
26320-00049,함박공원,어린이공원,부산광역시 북구 은행나무로36번길17,051-309-2054
26320-00048,한빛공원,어린이공원,부산광역시 북구 만덕1로41-13,051-309-2054
26320-00037,우신자연공원,어린이공원,부산광역시 북구 산성로 12번길35,051-309-2054
26320-00030,숙등공원,어린이공원,부산광역시 북구 의성로 115번길71,051-309-2054
26320-00026,상록공원,어린이공원,부산광역시 북구 덕천로 366,051-309-2054
26320-00020,미래공원,어린이공원,부산광역시 북구 모분재로 105번길7-1,051-309-2054
26320-00018,동심공원,어린이공원,부산광역시 북구 덕천로322,051-309-2054
26320-00017,덕천공원,어린이공원,부산광역시 북구 의성로127번길108,051-309-2054
26320-00012,꿈마루공원,어린이공원,부산광역시 북구 팽나무로 58,051-309-2054
26320-00010,기비골공원,어린이공원,부산광역시 북구 만덕대로155번길 86-9,051-309-2054
26320-00002,거북공원,어린이공원,부산광역시 북구 낙동북로648번길 11,051-309-2054
28170-00001,수봉공원,근린공원,인천광역시 미추홀구 주안동 660-241,032-880-4504
28170-00002,석바위공원,근린공원,인천광역시 미추홀구 주안동 1578,032-880-4504
28170-00003,미추홀공원,근린공원,인천광역시 미추홀구 주안동 824,032-880-4504
28170-00007,주인공원,근린공원,인천광역시 미추홀구 숭의동 440-3,032-880-4504
28170-00008,용정공원,근린공원,인천광역시 미추홀구 용현동 615-1,032-880-4504
28170-00009,제2용정공원,근린공원,인천광역시 미추홀구 용현동 294-5,032-880-4504
28170-00038,수봉마을공원,소공원,인천광역시 미추홀구 주안동 659-2,032-880-4504
28170-00043,재넘이공원,어린이공원,인천광역시 미추홀구 학익동 336-5,032-880-4504
28170-00044,동화공원,어린이공원,인천광역시 미추홀구 도화동 460,032-880-4504
28170-00045,주안공원,어린이공원,인천광역시 미추홀구 주안동 281,032-880-4504
28170-00046,용남공원,어린이공원,인천광역시 미추홀구 용현동 14,032-880-4504
28170-00047,다솔공원,어린이공원,인천광역시 미추홀구 주안동 1619,032-880-4504
28170-00048,두리공원,어린이공원,인천광역시 미추홀구 주안동 923-3,032-880-4504
28170-00049,송내공원,어린이공원,인천광역시 미추홀구 주안동 1512-9,032-880-4504
28170-00050,사미공원,어린이공원,인천광역시 미추홀구 주안동 1418-93,032-880-4504
28170-00051,미니공원,어린이공원,인천광역시 미추홀구 주안동 1501,032-880-4504
28170-00052,나리공원,어린이공원,인천광역시 미추홀구 학익동 52-7,032-880-4504
28170-00055,신비공원,어린이공원,인천광역시 미추홀구 관교동 516-2,032-880-4504
28170-00056,노적공원,어린이공원,인천광역시 미추홀구 학익동 712,032-880-4504
28170-00057,양토공원,어린이공원,인천광역시 미추홀구 학익동704-3,032-880-4504
28170-00058,학골공원,어린이공원,인천광역시 미추홀구 학익동693-3,032-880-4504
28170-00059,제운공원,어린이공원,인천광역시 미추홀구 학익동686-11,032-880-4504
28170-00060,묵동공원,어린이공원,인천광역시 미추홀구 학익동677-3,032-880-4504
28170-00061,학산공원,어린이공원,인천광역시 미추홀구 학익동 662,032-880-4504
28170-00062,관청공원,어린이공원,인천광역시 미추홀구 문학동 336-6,032-880-4504
28170-00063,소성공원,어린이공원,인천광역시 미추홀구 문학동 347-1,032-880-4504
28170-00064,도천공원,어린이공원,인천광역시 미추홀구 문학동 351-1,032-880-4504
28170-00065,삼호공원,어린이공원,인천광역시 미추홀구 문학동 360,032-880-4504
28170-00066,지석공원,어린이공원,인천광역시 미추홀구 문학동 391-20,032-880-4504
28170-00067,관선공원,어린이공원,인천광역시 미추홀구 문학동 383-7,032-880-4504
28170-00068,산성공원,어린이공원,인천광역시 미추홀구 문학동 403-15,032-880-4504
28170-00069,선비공원,어린이공원,인천광역시 미추홀구 학익동 51,032-880-4504
28170-00070,새싹공원,어린이공원,인천광역시 미추홀구 용현동 623-141,032-880-4504
28170-00071,보람공원,어린이공원,인천광역시 미추홀구 용현동 622-34,032-880-4504
28170-00072,낙섬공원,어린이공원,인천광역시 미추홀구 용현동 621-38,032-880-4504
28170-00073,햇님공원,어린이공원,인천광역시 미추홀구 용현동 619-2,032-880-4504
28170-00074,스승공원,어린이공원,인천광역시 미추홀구 학익동 709-2,032-880-4504
28170-00075,염창공원,어린이공원,인천광역시 미추홀구 주안동 26-44,032-880-4504
28170-00076,모리포공원,어린이공원,인천광역시 미추홀구 학익동 721-6,032-880-4504
28170-00077,한나루공원,어린이공원,인천광역시 미추홀구 학익동 721-5,032-880-4504
28170-00078,매소홀어린이공원,어린이공원,인천광역시 미추홀구 학익동 510-1,032-880-4504
28170-00079,숙골공원,어린이공원,인천광역시 미추홀구 도화동 699-14,032-880-4504
28170-00081,학익공원,어린이공원,인천광역시 미추홀구 학익동 732-5,032-880-4504
28170-00083,다솜어린이공원,어린이공원,인천광역시 미추홀구 용현동 604-1,032-880-4504
28170-00084,도담어린이공원,어린이공원,인천광역시 미추홀구 용현동 604-1,032-880-4504
47900-00001,서본공원,근린공원,경상북도 예천군 예천읍 충효로 209-15,054-650-6945
47900-00002,남산공원,근린공원,경상북도 예천군 예천읍 남산공원길 11,054-650-6945
43740-00001,추풍령공원,근린공원,충청북도 영동군 추풍령면 추풍령리 70,043-740-5986
43740-00002,중앙공원,근린공원,충청북도 영동군 영동읍 동정리 산3-1,043-740-5986
43740-00003,상용공원,근린공원,충청북도 영동군 용산면 상용리 산33-1,043-740-5986
43740-00004,교동공원,근린공원,충청북도 영동군 황간면 남성리 353,043-740-5986
43740-00005,용산공원,근린공원,충청북도 영동군 용산면 구촌리 447,043-740-5986
43740-00006,남성공원,근린공원,충청북도 영동군 황간면 남성리 154-2,043-740-5986
43740-00007,용두공원,근린공원,충청북도 영동군 영동읍 용두공원로 42,043-740-5986
43740-00008,구촌어린이집,어린이공원,충청북도 영동군 용산면 구촌리 172-4,043-740-5986
43740-00009,남성어린이집,어린이공원,충청북도 영동군 황간면 남성동2길 6-21,043-740-5986
43740-00010,노근리평화공원,역사공원,충청북도 영동군 황간면 목화실길 7,043-740-5986
43740-00011,주곡산단,근린공원,충청북도 영동군 영동읍 주곡리 산4-3,043-740-5986
43740-00012,1호 근린공원,근린공원,충청북도 영동군 용산면 미전리 산50,043-740-5986
43740-00013,2호 소공원,소공원,충청북도 영동군 용산면 매금리 산75-17,043-740-5986
43740-00014,3호 근린공원,근린공원,충청북도 영동군 용산면 미전리 산51-3,043-740-5986
43740-00015,4호 소공원,소공원,충청북도 영동군 용산면 한곡리 13,043-740-5986
43740-00016,동정어린이집,어린이공원,충청북도 영동군 영동읍 동정리 93-7,043-740-5986
47840-00001,초전공원,근린공원,경상북도 성주군 초전면 칠선리 산102,054-930-6583
47840-00002,가천공원,근린공원,경상북도 성주군 가천면 창천리 943,054-930-6583
47840-00011,백전공원,근린공원,경상북도 성주군 성주읍 백전리 271-2,054-930-6583
47840-00014,성밖숲공원,근린공원,경상북도 성주군 성주읍 경산리 446-1,054-930-6583
47840-00015,학산공원,근린공원,경상북도 성주군 성주읍 금산리 산12-1,054-930-6583
47840-00023,세록공원,근린공원,경상북도 성주군 성주읍 예산리 516,054-930-6583
47840-00018,성산소공원,소공원,경상북도 성주군 성주읍 성산리 546-13,054-930-6583
47840-00021,금산소공원,소공원,경상북도 성주군 성주읍 금산리 713,054-930-6583
47840-00022,학산소공원,소공원,경상북도 성주군 성주읍 학산리 313-5,054-930-6583
47840-00003,창천공원 1호,어린이공원,경상북도 성주군 가천면 창천리 398-1,054-930-6583
47840-00004,창천공원 2호,어린이공원,경상북도 성주군 가천면 창천리 622,054-930-6583
47840-00005,창천공원 3호,어린이공원,경상북도 성주군 가천면 창천리 885,054-930-6583
47840-00006,예산공원 2,어린이공원,경상북도 성주군 성주읍 백전리 684,054-930-6583
47840-00007,경산공원,어린이공원,경상북도 성주군 성주읍 경산리 260,054-930-6583
47840-00008,사곡공원,어린이공원,경상북도 성주군 성주읍 예산리 791-4,054-930-6583
47840-00009,성산공원,어린이공원,경상북도 성주군 성주읍 성산리 652-1,054-930-6583
47840-00010,사곡공원,어린이공원,경상북도 성주군 성주읍 성산리 2099-1,054-930-6583
47840-00012,예산공원 3,어린이공원,경상북도 성주군 성주읍 예산리 849,054-930-6583
47840-00013,백전공원 2,어린이공원,경상북도 성주군 성주읍 백전리 646,054-930-6583
47840-00017,성산어린이공원,어린이공원,경상북도 성주군 성주읍 성산리 29,054-930-6583
47840-00019,용정공원,어린이공원,경상북도 성주군 용암면 용정리 176,054-930-6583
47840-00016,고분군사적공원,역사공원,경상북도 성주군 성주읍 성산리 822,054-930-6583
47840-00020,학산체육공원,체육공원,경상북도 성주군 성주읍 학산리 755,054-930-6583
41390-00003,희망공원,근린공원,경기도 시흥시 군자천로131번길 64,031-310-3862
41390-00005,평안공원,근린공원,경기도 시흥시 정왕대로298번길 36,031-310-3862
41390-00008,군서공원,근린공원,경기도 시흥시 정왕천로369번길 46,031-310-3862
41390-00009,큰솔공원,근린공원,경기도 시흥시 큰솔로 67-8,031-310-3862
41390-00011,함현공원,근린공원,경기도 시흥시 함송로29번길 31,031-310-3862
41390-00012,나래솔공원,근린공원,경기도 시흥시 엠티브이26로 41,031-310-3862
41390-00014,산현공원,근린공원,경기도 시흥시 목감남서로 15,031-310-3863
41390-00015,목감공원,근린공원,경기도 시흥시  솔고개길 33,031-310-3863
41390-00016,하늬공원,근린공원,경기도 시흥시  시화호수전원2길 58,031-310-3862
41390-00018,웃터골공원,근린공원,경기도 시흥시 대은로104번길 15,031-310-3862
41390-00019,샛말공원,근린공원,경기도 시흥시  하중로173번길 23,031-310-3864
41390-00023,영모재공원,근린공원,경기도 시흥시 능골길 26,031-310-3864
41390-00024,승지공원,근린공원,경기도 시흥시 능곡중앙로 85,031-310-3864
41390-00027,옥구공원,근린공원,경기도 시흥시 서해안로 277,031-310-3863
41390-00028,배곧생명,근린공원,경기도 시흥시 배곧2로 25,031-310-3863
41390-00029,두드림,근린공원,경기도 시흥시 배곧4로 32-5,031-310-3863
41390-00038,별공원,어린이공원,경기도 시흥시 군서로18번길 16-1,031-310-3862
41390-00039,꿈동산공원,어린이공원,경기도 시흥시 군서로18번길 16-1,031-310-3862
41390-00040,무지개공원,어린이공원,경기도 시흥시 군서로54번길 4,031-310-3862
41390-00050,오이도공원,어린이공원,경기도 시흥시 오이도1길 30,031-310-3863
41390-00056,생금공원,어린이공원,경기도 시흥시 죽율로 45-32,031-310-3862
41390-00059,내곡공원,어린이공원,경기도 시흥시 군자로477번안길 10-4,031-310-3864
41390-00061,석곡공원,어린이공원,경기도 시흥시 한우물로21번길 30,031-310-3864
41390-00062,거모공원,어린이공원,경기도 시흥시 군자로466번길 92,031-310-3864
41390-00063,태봉공원,어린이공원,경기도 시흥시 군자로534번안길 6-6,031-310-3864
41390-00064,도일공원,어린이공원,경기도 시흥시 군자로534번길 36,031-310-3864
41390-00074,관곡공원,어린이공원,경기도 시흥시 관곡지로40번길 15,031-310-3864
41390-00077,하상공원,어린이공원,경기도 시흥시 하상로 14-9,031-310-3864
41390-00078,새재공원,어린이공원,경기도 시흥시 시청로72번길 25-6,031-310-3864
41390-00081,장곡공원,어린이공원,경기도 시흥시 진말로19번길 13,031-310-3864
41390-00095,새늘공원,문화공원,경기도 시흥시 동서로 902-20,031-310-3863
41390-00097,정왕동 체육3공원,체육공원,경기도 시흥시 역전로 2,031-310-3862
